MemberInternalID,BranchID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RCategory,FCategory,MCategory,Segmentation,AOV,Branch_Name,Age,isCheating
7774,6,17,40,3942500.0,100,55.71428571428572,53.158497943774016,69.62426121935324,High,High,High,Champions,98562.5,Citraland (9GO),69.0,0
7776,6,1867,7,460000.0,33,8.571428571428571,6.20238657048473,15.924605047304434,Low,Medium,Medium,Hibernating,65714.28571428571,Citraland (9GO),29.0,0
7777,3,2172,6,495000.0,33,7.142857142857142,6.674307287804221,15.60572147688712,Low,Medium,Medium,Hibernating,82500.0,Graha Family,36.0,0
7778,5,456,38,3115000.0,33,52.85714285714286,42.00094384143464,42.61936223285917,Low,High,High,Can't Lose Them,81973.68421052632,Klampis,42.0,0
7780,6,2172,6,350000.0,33,7.142857142857142,4.719207173194903,14.954021438684014,Low,Medium,Medium,Hibernating,58333.333333333336,Citraland (9GO),52.0,0
7781,5,19,7,710000.0,100,8.571428571428571,9.57324883705252,39.38155913616036,High,Medium,Medium,Potential Loyalist,101428.57142857143,Klampis,19.0,0
7781,5,1765,16,1453000.0,33,21.428571428571427,19.591451493291984,24.67334097395447,Low,High,High,Can't Lose Them,90812.5,Klampis,19.0,1
7784,5,1338,7,397500.0,33,8.571428571428571,5.359671003842783,15.643699858423783,Low,Medium,Medium,Hibernating,56785.71428571428,Klampis,47.0,0
7786,6,1323,12,780000.0,33,15.714285714285714,10.517090271691496,19.743791995325736,Low,Medium,Medium,Hibernating,65000.0,Citraland (9GO),27.0,0
7790,2,185,35,3880000.0,33,48.57142857142857,52.31578237713207,44.62907031618688,Low,High,High,Can't Lose Them,110857.14285714286,Intro,24.0,0
7791,3,1616,9,940000.0,33,11.428571428571429,12.674442122294884,19.03433785028877,Low,Medium,Medium,Hibernating,104444.44444444444,Graha Family,38.0,0
7792,3,109,13,1072500.0,67,17.142857142857142,14.46099912357581,32.86795208881099,Medium,Medium,Medium,About to Sleep,82500.0,Graha Family,28.0,0
7794,5,3,43,5027500.0,100,60.0,67.78804018067822,75.92934672689275,High,High,High,Champions,116918.6046511628,Klampis,40.0,0
7796,2,9,36,3707500.0,100,50.0,49.98988741320029,66.6632958044001,High,High,High,Champions,102986.11111111112,Intro,37.0,0
7798,4,1780,4,220000.0,33,4.285714285714286,2.966358794579653,13.417357693431311,Low,Medium,Medium,Hibernating,55000.0,Sukomanunggal,45.0,0
7802,6,2219,2,90000.0,33,1.4285714285714286,1.2135104159644037,11.880693948178612,Low,Medium,Low,Hibernating,45000.0,Citraland (9GO),43.0,0
7803,5,7,43,5005000.0,100,60.0,67.48466257668711,75.8282208588957,High,High,High,Champions,116395.3488372093,Klampis,30.0,0
7805,3,269,28,1870000.0,33,38.57142857142858,25.214049753927053,32.26182610845188,Low,High,High,Can't Lose Them,66785.71428571429,Graha Family,24.0,0
7806,3,1223,10,745000.0,33,12.857142857142856,10.04516955437201,18.634104137171622,Low,Medium,Medium,Hibernating,74500.0,Graha Family,19.0,0
7808,4,1685,24,2377500.0,33,32.857142857142854,32.056900155059665,32.63801433740084,Low,High,High,Can't Lose Them,99062.5,Sukomanunggal,25.0,0
7809,5,1018,5,560000.0,33,5.714285714285714,7.550731477111845,15.42167239713252,Low,Medium,Medium,Hibernating,112000.0,Klampis,27.0,0
7810,2,1791,16,1236000.0,33,21.428571428571427,16.665543045911143,23.69803815816086,Low,High,High,Can't Lose Them,77250.0,Intro,36.0,0
7812,5,72,7,410000.0,100,8.571428571428571,5.5282141171711725,38.03321422953325,High,Medium,Medium,Potential Loyalist,58571.42857142857,Klampis,22.0,0
7815,2,1147,29,3548000.0,33,40.0,47.83927728713005,40.27975909571001,Low,High,High,Can't Lose Them,122344.8275862069,Intro,27.0,0
7819,5,79,32,3207500.0,100,44.285714285714285,43.248162880064726,62.511292388593006,High,High,High,Champions,100234.375,Klampis,31.0,0
7819,5,1663,1,65000.0,33,0.0,0.8764241893076249,11.292141396435875,Low,Low,Low,Lost,65000.0,Klampis,31.0,1
7823,13,1491,1,32500.0,33,0.0,0.4382120946538124,11.146070698217938,Low,Low,Low,Lost,32500.0,Margorejo,31.0,1
7825,13,149,38,3042500.0,67,52.85714285714286,41.02339378412998,53.626845547090944,Medium,High,High,At Risk,80065.78947368421,Margorejo,22.0,0
7830,5,2067,4,215000.0,33,4.285714285714286,2.8989415492482977,13.394885278320862,Low,Medium,Medium,Hibernating,53750.0,Klampis,,0
7832,3,96,44,4020000.0,67,61.42857142857143,54.20346524641003,60.87734555832716,Medium,High,High,At Risk,91363.63636363635,Graha Family,34.0,0
7833,2,2155,1,80000.0,33,0.0,1.0786759253016922,11.359558641767231,Low,Low,Low,Lost,80000.0,Intro,40.0,1
7833,2,837,18,2059000.0,33,24.285714285714285,27.762421627452305,28.3493786377222,Low,High,High,Can't Lose Them,114388.88888888888,Intro,40.0,0
7834,3,1677,10,745000.0,33,12.857142857142856,10.04516955437201,18.634104137171622,Low,Medium,Medium,Hibernating,74500.0,Graha Family,57.0,0
7835,4,2201,3,140000.0,33,2.857142857142857,1.8876828692779613,12.581608575473604,Low,Medium,Medium,Hibernating,46666.66666666666,Sukomanunggal,29.0,0
7837,3,1687,3,185000.0,33,2.857142857142857,2.494438077260163,12.783860311467672,Low,Medium,Medium,Hibernating,61666.66666666666,Graha Family,46.0,1
7837,6,326,9,780000.0,33,11.428571428571429,10.517090271691496,18.31522056675431,Low,Medium,Medium,Hibernating,86666.66666666667,Citraland (9GO),46.0,0
7839,4,29,26,2430000.0,100,35.714285714285715,32.764781231038896,56.15968898177488,High,High,High,Champions,93461.53846153848,Sukomanunggal,35.0,0
7840,5,3,30,3210000.0,100,41.42857142857143,43.2818715027304,61.57014764376728,High,High,High,Champions,107000.0,Klampis,41.0,0
7841,5,1668,8,457500.0,33,10.0,6.168677947819052,16.38955931593968,Low,Medium,Medium,Hibernating,57187.5,Klampis,29.0,0
7842,5,98,55,4435000.0,67,77.14285714285715,59.79909660891256,67.98065125058991,Medium,High,High,At Risk,80636.36363636363,Klampis,24.0,0
7844,5,1454,17,1667500.0,33,22.857142857142858,22.483651318007148,26.11359805838333,Low,High,High,Can't Lose Them,98088.23529411764,Klampis,37.0,0
7845,3,568,11,1347500.0,33,14.285714285714285,18.168947616800377,21.81822063417156,Low,Medium,High,Can't Lose Them,122500.0,Graha Family,54.0,0
7846,3,1137,13,1025000.0,33,17.142857142857142,13.82053529292793,21.32113081192836,Low,Medium,Medium,Hibernating,78846.15384615384,Graha Family,46.0,0
7855,5,1770,10,675000.0,33,12.857142857142856,9.101328119733028,18.31949032562529,Low,Medium,Medium,Hibernating,67500.0,Klampis,40.0,0
7857,2,809,18,1412500.0,33,24.285714285714285,19.045371806108,25.44369536394076,Low,High,High,Can't Lose Them,78472.22222222222,Intro,28.0,0
7858,5,30,61,5590000.0,100,85.71428571428571,75.37248028045575,87.02892199824716,High,High,High,Champions,91639.34426229508,Klampis,25.0,0
7859,6,441,23,1522500.0,33,31.428571428571427,20.52855120339783,28.319040877323086,Low,High,High,Can't Lose Them,66195.65217391304,Citraland (9GO),32.0,0
7861,3,1408,29,2730000.0,33,40.0,36.809815950920246,36.60327198364008,Low,High,High,Can't Lose Them,94137.93103448275,Graha Family,28.0,0
7863,5,25,23,2817500.0,100,31.428571428571427,37.989617744218975,56.472729724263466,High,High,High,Champions,122500.0,Klampis,31.0,0
7866,5,1177,10,857500.0,33,12.857142857142856,11.562057574327511,19.13973347715679,Low,Medium,Medium,Hibernating,85750.0,Klampis,32.0,0
7868,3,2025,5,295000.0,33,5.714285714285714,3.9776174745499904,14.230634396278568,Low,Medium,Medium,Hibernating,59000.0,Graha Family,33.0,0
7870,5,1388,7,585000.0,33,8.571428571428571,7.887817703768624,16.486415425065733,Low,Medium,Medium,Hibernating,83571.42857142857,Klampis,26.0,0
7871,5,984,19,1447500.0,33,25.71428571428571,19.517292523427493,26.0771927459044,Low,High,High,Can't Lose Them,76184.21052631579,Klampis,41.0,0
7873,5,2217,2,62500.0,33,1.4285714285714286,0.842715566641947,11.757095665071128,Low,Medium,Low,Hibernating,31250.0,Klampis,44.0,1
7873,5,716,18,1522500.0,33,24.285714285714285,20.52855120339783,25.938088496370707,Low,High,High,Can't Lose Them,84583.33333333333,Klampis,44.0,0
7874,2,2217,2,105000.0,33,1.4285714285714286,1.4157621519584709,11.948111193509966,Low,Medium,Low,Hibernating,52500.0,Intro,33.0,0
7876,13,339,2,305000.0,33,1.4285714285714286,4.112451965212702,12.847007797928043,Low,Medium,Medium,Hibernating,152500.0,Margorejo,25.0,0
7876,2,898,12,940000.0,33,15.714285714285714,12.674442122294884,20.4629092788602,Low,Medium,Medium,Hibernating,78333.33333333333,Intro,25.0,1
7880,3,342,33,3095000.0,33,45.71428571428572,41.73127486010921,40.148520191464975,Low,High,High,Can't Lose Them,93787.87878787878,Graha Family,32.0,0
7882,2,51,8,670000.0,100,10.0,9.033910874401672,39.677970291467226,High,Medium,Medium,Potential Loyalist,83750.0,Intro,34.0,0
7883,13,1493,1,32500.0,33,0.0,0.4382120946538124,11.146070698217938,Low,Low,Low,Lost,32500.0,Margorejo,31.0,1
7885,4,1215,12,1142500.0,33,15.714285714285714,15.404840558214792,21.373042090833504,Low,Medium,High,Can't Lose Them,95208.33333333331,Sukomanunggal,35.0,0
7891,5,1722,18,1622500.0,33,24.285714285714285,21.876896110024944,26.38753679857974,Low,High,High,Can't Lose Them,90138.88888888888,Klampis,41.0,0
7892,2,876,29,5360000.0,33,40.0,72.27128699521337,48.42376233173778,Low,High,High,Can't Lose Them,184827.5862068965,Intro,54.0,0
7893,3,623,7,457500.0,33,8.571428571428571,6.168677947819052,15.913368839749204,Low,Medium,Medium,Hibernating,65357.142857142855,Graha Family,19.0,0
7894,5,111,28,3102500.0,67,38.57142857142858,41.83240072810625,49.13460976651161,Medium,High,High,At Risk,110803.57142857143,Klampis,32.0,0
7896,5,79,37,4160000.0,100,51.42857142857142,56.09114811568799,69.17323984808647,High,High,High,Champions,112432.43243243244,Klampis,36.0,0
7897,5,596,45,4195000.0,33,62.85714285714285,56.56306883300748,50.80673723005011,Low,High,High,Can't Lose Them,93222.22222222222,Klampis,41.0,1
7897,13,79,6,672500.0,100,7.142857142857142,9.06761949706735,38.7368255466415,High,Medium,Medium,Potential Loyalist,112083.33333333331,Margorejo,41.0,0
7897,13,595,1,95000.0,33,0.0,1.2809276612957594,11.426975887098584,Low,Low,Low,Lost,95000.0,Margorejo,41.0,1
7898,3,1095,18,1325000.0,33,24.285714285714285,17.865570012809275,25.05042809950785,Low,High,High,Can't Lose Them,73611.11111111111,Graha Family,25.0,0
7901,3,1810,8,595000.0,33,10.0,8.022652194431336,17.007550731477114,Low,Medium,Medium,Hibernating,74375.0,Graha Family,24.0,0
7903,4,32,40,4822500.0,100,55.71428571428572,65.02393312209264,73.57940627879279,High,High,High,Champions,120562.5,Sukomanunggal,33.0,0
7906,6,2215,2,90000.0,33,1.4285714285714286,1.2135104159644037,11.880693948178612,Low,Medium,Low,Hibernating,45000.0,Citraland (9GO),32.0,0
7907,4,1613,2,155000.0,33,1.4285714285714286,2.0899346052720285,12.172835344614484,Low,Medium,Medium,Hibernating,77500.0,Sukomanunggal,44.0,0
7907,4,1899,6,395000.0,33,7.142857142857142,5.3259623811771055,15.156273174678082,Low,Medium,Medium,Hibernating,65833.33333333333,Sukomanunggal,44.0,1
7913,5,1,25,1792500.0,100,34.285714285714285,24.16908245129104,52.818265579001775,High,High,High,Champions,71700.0,Klampis,27.0,0
7918,13,999,26,1745000.0,33,35.714285714285715,23.52861862064316,30.747634778309628,Low,High,High,Can't Lose Them,67115.38461538461,Margorejo,40.0,0
7920,3,1291,4,505000.0,33,4.285714285714286,6.809141778466932,14.698285354727073,Low,Medium,Medium,Hibernating,126250.0,Graha Family,25.0,0
7922,6,918,32,2962500.0,33,44.285714285714285,39.94471785882829,39.07681071484752,Low,High,High,Can't Lose Them,92578.125,Citraland (9GO),42.0,0
7923,6,2051,9,577500.0,33,11.428571428571429,7.786691835771591,17.405087754781007,Low,Medium,Medium,Hibernating,64166.66666666666,Citraland (9GO),30.0,0
7927,5,1876,7,572500.0,33,8.571428571428571,7.719274590440235,16.4302343872896,Low,Medium,Medium,Hibernating,81785.71428571429,Klampis,26.0,0
7929,5,1953,21,1557500.0,33,28.57142857142857,21.00047192071732,27.52396683071529,Low,High,High,Can't Lose Them,74166.66666666667,Klampis,21.0,0
7930,10,22,39,3577500.0,100,54.285714285714285,48.237039034585045,67.50758444009978,High,High,High,Champions,91730.76923076923,Bukit Darmo Golf,30.0,0
7931,4,637,45,3612500.0,33,62.85714285714285,48.70895975190454,48.188700869682464,Low,High,High,Can't Lose Them,80277.77777777778,Sukomanunggal,46.0,0
7937,4,1785,13,1120000.0,33,17.142857142857142,15.10146295422369,21.748106699026945,Low,Medium,Medium,Hibernating,86153.84615384616,Sukomanunggal,28.0,1
7937,6,20,44,4445000.0,100,61.42857142857143,59.93393109957527,73.78750084271557,High,High,High,Champions,101022.72727272728,Citraland (9GO),28.0,0
7938,5,2081,6,345000.0,33,7.142857142857142,4.651789927863548,14.93154902357356,Low,Medium,Medium,Hibernating,57500.0,Klampis,53.0,0
7941,4,2100,4,240000.0,33,4.285714285714286,3.2360277759050766,13.50724735387312,Low,Medium,Medium,Hibernating,60000.0,Sukomanunggal,40.0,0
7942,4,938,19,1707500.0,33,25.71428571428571,23.022989280657992,27.245758331647902,Low,High,High,Can't Lose Them,89868.42105263157,Sukomanunggal,40.0,0
7943,5,3,37,4182500.0,100,51.42857142857142,56.39452571967909,69.2743657160835,High,High,High,Champions,113040.54054054056,Klampis,30.0,0
7944,2,758,6,402500.0,33,7.142857142857142,5.427088249174139,15.18998179734376,Low,Medium,Medium,Hibernating,67083.33333333333,Intro,35.0,0
7946,5,1025,7,430000.0,33,8.571428571428571,5.7978830984965954,15.789770556641722,Low,Medium,Medium,Hibernating,61428.57142857143,Klampis,28.0,0
7947,5,44,33,3810000.0,100,45.71428571428572,51.37194094249309,65.69540888559294,High,High,High,Champions,115454.54545454546,Klampis,33.0,0
7948,5,2187,4,315000.0,33,4.285714285714286,4.247286455875413,13.8443335805299,Low,Medium,Medium,Hibernating,78750.0,Klampis,27.0,0
7951,5,1136,14,1120000.0,33,18.571428571428573,15.10146295422369,22.22429717521742,Low,High,Medium,Can't Lose Them,80000.0,Klampis,76.0,0
7959,13,27,23,1780000.0,100,31.428571428571427,24.00053933796265,51.80970358884469,High,High,High,Champions,77391.30434782608,Margorejo,21.0,0
7960,6,9,60,5400000.0,100,84.28571428571429,72.81062495786422,85.69877974785949,High,High,High,Champions,90000.0,Citraland (9GO),41.0,0
7967,5,23,46,4335000.0,100,64.28571428571429,58.45075170228544,74.24548866266657,High,High,High,Champions,94239.1304347826,Klampis,33.0,0
7968,3,936,15,1242500.0,33,20.0,16.75318546484191,23.25106182161397,Low,High,High,Can't Lose Them,82833.33333333333,Graha Family,36.0,0
7969,5,1050,6,347500.0,33,7.142857142857142,4.685498550529226,14.942785231128788,Low,Medium,Medium,Hibernating,57916.66666666666,Klampis,29.0,0
7970,2,1818,10,625000.0,33,12.857142857142856,8.42715566641947,18.09476617452077,Low,Medium,Medium,Hibernating,62500.0,Intro,26.0,0
7970,2,2118,1,90000.0,33,0.0,1.2135104159644037,11.404503471988136,Low,Low,Low,Lost,90000.0,Intro,26.0,1
7971,3,1750,18,1562500.0,33,24.285714285714285,21.06788916604868,26.11786781725432,Low,High,High,Can't Lose Them,86805.55555555556,Graha Family,39.0,0
7973,3,888,27,2392500.0,33,37.142857142857146,32.25915189105373,34.134003011303626,Low,High,High,Can't Lose Them,88611.11111111111,Graha Family,37.0,0
7974,5,2083,5,257500.0,33,5.714285714285714,3.471988134564822,14.06209128295018,Low,Medium,Medium,Hibernating,51500.0,Klampis,34.0,0
7977,4,16,18,1172500.0,100,24.285714285714285,15.809344030202926,46.6983527719724,High,High,High,Champions,65138.88888888889,Sukomanunggal,37.0,0
7978,10,926,1,75000.0,33,0.0,1.0112586799703365,11.33708622665678,Low,Low,Low,Lost,75000.0,Bukit Darmo Golf,44.0,1
7978,3,133,32,2675000.0,67,44.285714285714285,36.06822625227533,49.11798017932987,Medium,High,High,At Risk,83593.75,Graha Family,44.0,0
7979,4,449,15,1082500.0,33,20.0,14.59583361423852,22.531944538079504,Low,High,Medium,Can't Lose Them,72166.66666666667,Sukomanunggal,39.0,0
7980,3,1192,13,987500.0,33,17.142857142857142,13.314905952942762,21.15258769859997,Low,Medium,Medium,Hibernating,75961.53846153847,Graha Family,39.0,0
7993,5,2213,2,140000.0,33,1.4285714285714286,1.8876828692779613,12.10541809928313,Low,Medium,Medium,Hibernating,70000.0,Klampis,24.0,0
7995,4,1091,22,1712500.0,33,30.0,23.090406525989348,28.696802175329783,Low,High,High,Can't Lose Them,77840.90909090909,Sukomanunggal,30.0,0
7997,5,1031,23,1817500.0,33,31.428571428571427,24.50616867794782,29.644913368839752,Low,High,High,Can't Lose Them,79021.73913043478,Klampis,62.0,0
7998,4,57,26,2432500.0,100,35.714285714285715,32.798489853704574,56.1709251893301,High,High,High,Champions,93557.69230769233,Sukomanunggal,38.0,0
8002,4,1178,17,1162500.0,33,22.857142857142858,15.674509539540216,23.84388413222769,Low,High,High,Can't Lose Them,68382.35294117648,Sukomanunggal,60.0,0
8005,6,1936,5,412500.0,33,5.714285714285714,5.5619227398368505,14.758736151374189,Low,Medium,Medium,Hibernating,82500.0,Citraland (9GO),42.0,0
8006,3,1604,34,5822500.0,33,47.14285714285714,78.50738218836378,52.88341311040697,Low,High,High,Can't Lose Them,171250.0,Graha Family,26.0,0
8007,5,1982,2,130000.0,33,1.4285714285714286,1.7528483786152498,12.060473269062228,Low,Medium,Low,Hibernating,65000.0,Klampis,24.0,1
8007,5,2036,10,715000.0,33,12.857142857142856,9.640666082383872,18.49926964650891,Low,Medium,Medium,Hibernating,71500.0,Klampis,24.0,0
8008,10,1816,12,980000.0,33,15.714285714285714,13.213780084945729,20.642688599743817,Low,Medium,Medium,Hibernating,81666.66666666667,Bukit Darmo Golf,53.0,0
8013,3,1477,6,387500.0,33,7.142857142857142,5.224836513180072,15.122564552012404,Low,Medium,Medium,Hibernating,64583.333333333336,Graha Family,39.0,0
8024,6,1573,4,262500.0,33,4.285714285714286,3.539405379896177,13.608373221870156,Low,Medium,Medium,Hibernating,65625.0,Citraland (9GO),36.0,0
8027,3,220,14,1122500.0,33,18.571428571428573,15.13517157688937,22.235533382772644,Low,High,Medium,Can't Lose Them,80178.57142857143,Graha Family,38.0,0
8028,5,2130,3,155000.0,33,2.857142857142857,2.0899346052720285,12.64902582080496,Low,Medium,Medium,Hibernating,51666.66666666666,Klampis,37.0,0
8029,3,1498,16,1255000.0,33,21.428571428571427,16.921728578170296,23.78343333558057,Low,High,High,Can't Lose Them,78437.5,Graha Family,34.0,0
8031,3,2172,3,137500.0,33,2.857142857142857,1.8539742466122835,12.57037236791838,Low,Medium,Medium,Hibernating,45833.333333333336,Graha Family,62.0,0
8032,3,1568,17,1292500.0,33,22.857142857142858,17.427357918155465,24.428166925099443,Low,High,High,Can't Lose Them,76029.41176470589,Graha Family,75.0,1
8032,3,63,8,760000.0,100,10.0,10.247421290366075,40.08247376345536,High,Medium,Medium,Potential Loyalist,95000.0,Graha Family,75.0,0
8033,5,9,38,3242500.0,100,52.85714285714286,43.72008359738421,65.52574215150902,High,High,High,Champions,85328.94736842105,Klampis,62.0,0
8033,5,2212,2,90000.0,33,1.4285714285714286,1.2135104159644037,11.880693948178612,Low,Medium,Low,Hibernating,45000.0,Klampis,62.0,1
8034,5,1401,15,932500.0,33,20.0,12.57331625429785,21.85777208476595,Low,High,Medium,Can't Lose Them,62166.66666666666,Klampis,34.0,0
8037,2,1817,5,310000.0,33,5.714285714285714,4.179869210544057,14.298051641609923,Low,Medium,Medium,Hibernating,62000.0,Intro,22.0,0
8039,4,1287,7,525000.0,33,8.571428571428571,7.078810759792355,16.21674644374031,Low,Medium,Medium,Hibernating,75000.0,Sukomanunggal,24.0,0
8041,13,39,68,5242500.0,100,95.71428571428572,70.68698172992652,88.80042248140408,High,High,High,Champions,77095.58823529411,Margorejo,38.0,0
8042,5,870,13,915000.0,33,17.142857142857142,12.337355895638105,20.82673767949841,Low,Medium,Medium,Hibernating,70384.61538461539,Klampis,46.0,0
8045,10,2212,3,190000.0,33,2.857142857142857,2.561855322591519,12.806332726578123,Low,Medium,Medium,Hibernating,63333.333333333336,Bukit Darmo Golf,49.0,0
8047,3,1394,20,1815000.0,33,27.142857142857142,24.47246005528214,28.205105732713093,Low,High,High,Can't Lose Them,90750.0,Graha Family,39.0,0
